mode,iSub,iSession,iTrial,text,un_pro,un_pro_items,un_pro_count,unprocessed_category,n_constraints,matched_rules,A,b,fidelity,fidelity_status,style_tags
region,210,2,217,两两长度一样。,['两两长度一样'],两两长度一样,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,2,242,都差不多长。,['都差不多长'],都差不多长,1,global_balance,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,2,244,两两一样长。,['两两一样长'],两两一样长,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,2,272,三个部位一样长。,['三个部位一样长'],三个部位一样长,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,2,278,三个部位一样长。,['三个部位一样长'],三个部位一样长,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,2,312,都差不多长。,['都差不多长'],都差不多长,1,global_balance,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,3,2,有三个部位都一样长。,['有三个部位都一样长'],有三个部位都一样长,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,10,长度两两相似。,['长度两两相似'],长度两两相似,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,3,23,有三个部位一样长。,['有三个部位一样长'],有三个部位一样长,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,31,几个部位长度差别不大。,['几个部位长度差别不大'],几个部位长度差别不大,1,count_abstract,0,[],[],[],,unsupported,['direct_absolute']
region,210,3,51,有三个部位一样长。,['有三个部位一样长'],有三个部位一样长,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,80,有两个部位长度一样。,['有两个部位长度一样'],有两个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,82,三个部位长度一样。,['三个部位长度一样'],三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,83,三个部位长度一样。,['三个部位长度一样'],三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,102,头和尾巴一样长，都是最长。,['都是最长'],都是最长,1,other_unparsed,2,['equality'],"[[0.0, 1.0, 0.0, -1.0], [0.0, -1.0, 0.0, 1.0]]","[0.1, 0.1]",1.0,ok,"['direct_absolute', 'superlative', 'equality']"
region,210,3,108,有三个部位一样长。,['有三个部位一样长'],有三个部位一样长,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,118,长度两两相似。,['长度两两相似'],长度两两相似,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,3,120,三个部位长度一样。,['三个部位长度一样'],三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,122,三个部位长度一样。,['三个部位长度一样'],三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,145,几个部位长度相差不大。,['几个部位长度相差不大'],几个部位长度相差不大,1,count_abstract,0,[],[],[],,unsupported,['direct_absolute']
region,210,3,146,腿，头和尾巴一样长。,['腿'],腿,1,other_unparsed,2,['equality'],"[[0.0, 1.0, 0.0, -1.0], [0.0, -1.0, 0.0, 1.0]]","[0.1, 0.1]",1.0,ok,"['direct_absolute', 'equality']"
region,210,3,162,两两长度相似。,['两两长度相似'],两两长度相似,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,3,168,头，尾巴最短。,['头'],头,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",0.3333333333333333,mismatch,"['direct_absolute', 'superlative']"
region,210,3,172,有三个部位长度一致。,['有三个部位长度一致'],有三个部位长度一致,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,189,有三个部位长度一样。,['有三个部位长度一样'],有三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,190,有三个部位长度一样。,['有三个部位长度一样'],有三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,196,几个部位的长度差不多。,['几个部位的长度差不多'],几个部位的长度差不多,1,"count_abstract, global_balance",0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,3,199,脖子、尾巴、腿的长度，一样。,"['脖子、尾巴、腿的长度', '一样']",脖子、尾巴、腿的长度；一样,2,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,3,207,有三个部位长度一样。,['有三个部位长度一样'],有三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,210,有三个部位长度一样。,['有三个部位长度一样'],有三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,216,有三个部位长度一样。,['有三个部位长度一样'],有三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,3,229,长度差不多。,['长度差不多'],长度差不多,1,global_balance,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,3,236,有三个部位长度一样。,['有三个部位长度一样'],有三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,4,9,头和尾巴长度一样，都最短，腿第二短，脖子很长。,['都最短'],都最短,1,other_unparsed,3,"['equality', 'general_case']","[[0.0, 1.0, 0.0, -1.0], [0.0, -1.0, 0.0, 1.0], [-1.0, 0.0, 0.0, 0.0]]","[0.1, 0.1, -0.5]",1.0,ok,"['direct_absolute', 'superlative', 'equality', 'ranking']"
region,210,4,51,三个部位长度相似。,['三个部位长度相似'],三个部位长度相似,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,4,79,长度相似，脖子最短。,['长度相似'],长度相似,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0], [1.0, 0.0, 0.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'equality']"
region,210,4,82,三个部位，长最长，尾巴最短。,"['三个部位', '长最长']",三个部位；长最长,2,count_abstract,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'count_abstract']"
region,210,4,83,三个部位相似，腿最短。,['三个部位相似'],三个部位相似,1,count_abstract,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'equality', 'count_abstract']"
region,210,4,84,三个部位相似，脖子最长。,['三个部位相似'],三个部位相似,1,count_abstract,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'equality', 'count_abstract']"
region,210,4,140,几个部位长度一样。,['几个部位长度一样'],几个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,210,4,198,有三个部位几乎一样长。,['有三个部位几乎一样长'],有三个部位几乎一样长,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,4,216,有三个部位长度一样。,['有三个部位长度一样'],有三个部位长度一样,1,count_abstract,0,[],[],[],,unsupported,"['direct_absolute', 'equality', 'count_abstract']"
region,210,4,294,头。,['头'],头,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,210,4,300,三个部位一样长，头最小。,['三个部位一样长'],三个部位一样长,1,count_abstract,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 1.0, 0.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 1.0, 0.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'equality', 'count_abstract']"
region,210,5,14,头和脖子，腿和尾巴比较短。,['头和脖子'],头和脖子,1,other_unparsed,2,['general_case'],"[[0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",1.0,ok,"['direct_absolute', 'comparison']"
region,210,5,16,四个部位都很长，且几乎一样长。,['且几乎一样长'],且几乎一样长,1,other_unparsed,4,['universal_quantifier'],"[[-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5, -0.5, -0.5]",1.0,ok,"['direct_absolute', 'equality']"
region,210,5,33,尾巴非常短，其他部位都，也比较短。,"['其他部位都', '也比较短']",其他部位都；也比较短,2,other_reference,1,['general_case'],"[[0.0, 0.0, 0.0, 1.0]]",[0.5],1.0,ok,"['direct_absolute', 'comparison']"
region,210,5,51,都是中等长度。,['都是中等长度'],都是中等长度,1,other_unparsed,0,[],[],[],,unsupported,['direct_absolute']
region,210,5,74,各部位都差不多，较短，尾巴最短。,['较短'],较短,1,other_unparsed,15,"['equality', 'superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [-1.0, 1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, -1.0], [-1.0, 0.0, 0.0, 1.0], [0.0, 1.0, -1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 1.0, 0.0, -1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, 1.0, -1.0], [0.0, 0.0, -1.0, 1.0], [-1.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, -1.0, 1.0]]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, -0.0, -0.0, -0.0]",0.75,mismatch,"['direct_absolute', 'superlative', 'equality']"
region,210,5,77,腿和尾巴很长，另两个部位非常短。,['另两个部位非常短'],另两个部位非常短,1,count_abstract,2,['general_case'],"[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",1.0,ok,"['direct_absolute', 'count_abstract']"
region,210,5,134,头。,['头'],头,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,210,5,155,头比较长，脖子，尾巴最短。,['脖子'],脖子,1,other_unparsed,4,"['general_case', 'superlative', 'superlative', 'superlative']","[[0.0, -1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, -1.0, 1.0]]","[-0.5, -0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'comparison']"
region,210,5,316,选错了。,['选错了'],选错了,1,meta_or_uncertain,0,[],[],[],,meta,['meta']
region,211,1,1,头最长，比脖子和尾巴都长。,['比脖子和尾巴都长'],比脖子和尾巴都长,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",0.6666666666666666,mismatch,"['direct_absolute', 'superlative', 'comparison']"
region,211,1,55,头，和腿基本一样长。,"['头', '和腿基本一样长']",头；和腿基本一样长,2,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'equality']"
region,211,1,57,头和脖子，尾巴和腿中有三个是一样长。,['头和脖子'],头和脖子,1,other_unparsed,2,['equality'],"[[0.0, 0.0, -1.0, 1.0], [0.0, 0.0, 1.0, -1.0]]","[0.1, 0.1]",1.0,ok,"['direct_absolute', 'equality']"
region,211,2,175,头和尾巴都比较长，一样长，腿也比较长。,['一样长'],一样长,1,other_unparsed,3,"['general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, -1.0, 0.0]]","[-0.5, -0.5, -0.5]",1.0,ok,"['direct_absolute', 'comparison', 'equality']"
region,211,3,57,四个部位长度差不多，比较长。,['比较长'],比较长,1,other_unparsed,12,['equality'],"[[1.0, -1.0, 0.0, 0.0], [-1.0, 1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, -1.0], [-1.0, 0.0, 0.0, 1.0], [0.0, 1.0, -1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 1.0, 0.0, -1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, 1.0, -1.0], [0.0, 0.0, -1.0, 1.0]]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0.0,mismatch,"['direct_absolute', 'comparison', 'equality']"
region,211,3,58,都不太长，只有腿最短。,['都不太长'],都不太长,1,other_unparsed,7,"['superlative', 'superlative', 'superlative', 'exclusive_case', 'exclusive_case']","[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0], [0.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.0, -0.0, -0.0, 0.5, -0.5, -0.5, -0.5]",0.5714285714285714,mismatch,"['direct_absolute', 'superlative', 'negation']"
region,212,1,6,四个部位的长度较均等。,['四个部位的长度较均等'],四个部位的长度较均等,1,global_balance,0,[],[],[],,unsupported,['direct_absolute']
region,212,1,8,四个部位长度较均等。,['四个部位长度较均等'],四个部位长度较均等,1,global_balance,0,[],[],[],,unsupported,['direct_absolute']
region,212,1,9,四个部位均等。,['四个部位均等'],四个部位均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,41,四个部位长度较均等。,['四个部位长度较均等'],四个部位长度较均等,1,global_balance,0,[],[],[],,unsupported,['direct_absolute']
region,212,1,57,四个部位长度较均等。,['四个部位长度较均等'],四个部位长度较均等,1,global_balance,0,[],[],[],,unsupported,['direct_absolute']
region,212,1,61,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,65,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,68,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,72,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,85,四个部位都很小。,['四个部位都很小'],四个部位都很小,1,vague_size,0,[],[],[],,unsupported,['other']
region,212,1,93,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,119,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,124,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,125,四个部位较均等，腿较短。,['四个部位较均等'],四个部位较均等,1,global_balance,1,['general_case'],"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1.0,ok,['direct_absolute']
region,212,1,126,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,130,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,155,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,160,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,161,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,182,四个部位较匀称。,['四个部位较匀称'],四个部位较匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,196,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,197,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,200,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,204,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,207,四个部位较均等。,['四个部位较均等'],四个部位较均等,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,236,四个部位较为匀称。,['四个部位较为匀称'],四个部位较为匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,242,四个部位较匀称。,['四个部位较匀称'],四个部位较匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,246,四个部位较匀称。,['四个部位较匀称'],四个部位较匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,255,四个部位较匀称。,['四个部位较匀称'],四个部位较匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,259,四个部位较匀称。,['四个部位较匀称'],四个部位较匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,274,四个部位较为匀称。,['四个部位较为匀称'],四个部位较为匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,1,278,四个部位较为匀称。,['四个部位较为匀称'],四个部位较为匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,2,24,四个部位较匀称。,['四个部位较匀称'],四个部位较匀称,1,global_balance,0,[],[],[],,unsupported,['other']
region,212,2,225,脖子和尾巴都比腿短。,['脖子和尾巴都比腿短'],脖子和尾巴都比腿短,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
region,212,2,226,脖子和尾巴都比腿长。,['脖子和尾巴都比腿长'],脖子和尾巴都比腿长,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
